id,answer,acceptedVariants,letter,relation,modes,categories,wordDifficulty,clueInfantil,clueFacil,clueIntermedio,clueAvanzado,sourceName,sourceUrl
teocratico-sostenible-honradez,honradez,,H,empieza,teocratico,relato-biblico-infantil|sostenible,1,Decir la verdad y no engañar ni robar.,Cualidad de actuar con rectitud y ser digno de confianza.,Conducta limpia que busca hacer lo correcto ante Dios y ante las personas.,El deseo de comportarse así en todo llevó al escritor de Hebreos a pedir oraciones.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/hebreos/13/#v18
teocratico-sostenible-iglesia,iglesia,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Grupo de cristianos que se reúne para adorar a Dios.,"Congregación de creyentes, no simplemente el edificio donde se juntan.","Comunidad local de discípulos organizada para aprender, predicar y ayudarse.",En Antioquía sus integrantes fueron llamados cristianos por dirección divina.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/hechos/11/#v26
teocratico-sostenible-israelita,israelita,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Persona que pertenecía al pueblo de Israel.,"Descendiente de Jacob, a quien Jehová dio el nombre Israel.",Miembro de una de las doce tribus que formaron la nación del pacto.,Jesús llamó a Natanael uno verdadero en quien no había engaño.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/juan/1/#v47
teocratico-sostenible-isaias,Isaías,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Profeta que escribió sobre el Mesías muchos años antes de Jesús.,Mensajero de Jehová que sirvió en Judá y dio nombre a un libro bíblico.,"Hijo de Amoz que tuvo visiones durante los reinados de Uzías, Jotán, Acaz y Ezequías.",Vio a Jehová en un trono elevado y respondió: “¡Aquí estoy! ¡Envíame a mí!”.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/isaias/1/#v1
teocratico-sostenible-isacar,Isacar,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Hijo de Jacob y Lea que dio nombre a una tribu.,Noveno hijo de Jacob y quinto que le nació a Lea.,Antepasado de una tribu que recibió territorio fértil al oeste del Jordán.,Su madre relacionó su nombre con la recompensa que creyó haber recibido.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/genesis/30/#v18
teocratico-sostenible-inocencia,inocencia,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,No tener culpa de algo malo.,Condición de quien no cometió la falta que se le atribuye.,Ausencia de responsabilidad por un delito o daño.,La Ley exigía evitar que la tierra cargara con sangre de esta clase.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/deuteronomio/19/#v10
teocratico-sostenible-integridad,integridad,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,"Hacer lo correcto siempre, incluso cuando cuesta.",Lealtad completa a los principios morales y a Dios.,"Rectitud que no se abandona bajo presión, pérdida o sufrimiento.",Jehová señaló que Job aún se aferraba a ella después de perder bienes e hijos.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/job/2/#v3
teocratico-sostenible-injusticia,injusticia,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Tratar a alguien de una manera que no es correcta ni justa.,Acción o decisión que viola la equidad y perjudica a otro.,Parcialidad condenada por la Ley tanto si favorecía al pobre como al poderoso.,Un juez israelita no debía torcer el derecho por compasión ni por influencia.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/levitico/19/#v15
teocratico-sostenible-interes,interés,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Prestar atención porque algo o alguien nos importa.,Atención sincera hacia un asunto o las necesidades de una persona.,Preocupación activa que mueve a mirar también por el bienestar ajeno.,Pablo la contrastó con buscar únicamente los asuntos propios.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/filipenses/2/#v4
teocratico-sostenible-ira,ira,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Enojo tan fuerte que puede hacernos actuar mal.,Sentimiento intenso de indignación o furia.,Emoción que debe controlarse porque puede llevar a palabras y actos dañinos.,Santiago advirtió que la del hombre no produce la justicia de Dios.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/santiago/1/#v20
teocratico-sostenible-instruccion,instrucción,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Enseñanza que explica qué hacer o cómo hacerlo.,"Orientación que comunica conocimientos, normas o pasos a seguir.",Consejo formativo que un hijo sabio escucha de sus padres.,Los Proverbios la emparejan con la disciplina y advierten que solo el insensato la desprecia.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/proverbios/1/#v8
teocratico-sostenible-invitacion,invitación,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Mensaje que pide a alguien venir a una reunión o celebración.,"Petición cortés para participar en un acto, una comida o una actividad.","Llamado que una persona puede aceptar o rechazar, como en una ilustración de Jesús sobre una gran cena.","Los primeros convocados presentaron excusas relacionadas con un campo, ganado y un matrimonio.",Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/lucas/14/#v16
teocratico-sostenible-instrumento,instrumento,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Objeto que se usa para tocar música.,Objeto construido para producir sonidos musicales.,"Medio musical como la trompeta, el arpa o los címbalos, usado en la alabanza.","El último salmo reúne varios de viento, cuerda y percusión para alabar a Jah.",Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/salmos/150/#v3
teocratico-sostenible-interprete,intérprete,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Persona que explica en un idioma lo dicho en otro.,Quien traduce oralmente entre personas que hablan lenguas diferentes.,Mediador lingüístico que permite entender una conversación sin compartir el mismo idioma.,Los hermanos de José hablaron ante él creyendo que necesitaba uno.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/genesis/42/#v23
teocratico-sostenible-idolo,ídolo,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Imagen u objeto al que alguien adora en vez de a Dios.,Representación que recibe una veneración que solo corresponde a Jehová.,Objeto de culto fabricado para personificar una divinidad falsa.,El segundo mandamiento prohibía hacerse uno y postrarse ante él.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/exodo/20/#v4
teocratico-sostenible-incensario,incensario,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Recipiente especial donde se quemaba incienso aromático.,Vasija resistente al calor usada para llevar brasas e incienso aromático.,Utensilio relacionado con el servicio sagrado que producía humo perfumado.,Coré y sus partidarios tomaron cada uno el suyo antes de presentarse ante Jehová.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/numeros/16/#v17
teocratico-sostenible-imitar,imitar,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Copiar la buena manera de actuar de otra persona.,Seguir el ejemplo o reproducir la conducta de alguien.,Adoptar cualidades y acciones dignas de un modelo.,Pablo pidió a los cristianos que hicieran esto con Dios como hijos amados.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/efesios/5/#v1
teocratico-sostenible-invitar,invitar,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Pedirle a alguien que venga o participe en algo.,Solicitar cortésmente la presencia de una persona en una actividad.,"Ofrecer a otro la oportunidad de acompañarnos, comer o celebrar.",Jesús recomendó hacerlo con pobres y personas incapaces de devolver el favor.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/lucas/14/#v13
teocratico-sostenible-inclinarse,inclinarse,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Bajar el cuerpo o la cabeza ante alguien.,Doblar el cuerpo hacia delante como señal de respeto o sumisión.,"Gesto que puede expresar honra, pero que se convierte en adoración si se dirige a una imagen.",Los tres hebreos se negaron a hacerlo cuando sonó la música ante la estatua de oro.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/daniel/3/#v5
teocratico-sostenible-investigar,investigar,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Buscar datos con cuidado para aprender la verdad.,Examinar información y pruebas de manera atenta.,Estudiar un asunto comparando fuentes antes de aceptar una conclusión.,Los bereanos lo hacían diariamente en las Escrituras para comprobar lo que Pablo enseñaba.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/hechos/17/#v11
teocratico-sostenible-insistir,insistir,,I,empieza,teocratico,relato-biblico-infantil|sostenible,1,Seguir pidiendo o intentando algo sin rendirse.,Persistir en una petición o esfuerzo pese a no obtener respuesta inmediata.,Actitud perseverante que demuestra cuánto importa conseguir algo.,El amigo de la ilustración se levantó a medianoche debido a la persistencia del que llamaba a su puerta.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/lucas/11/#v8
teocratico-sostenible-jeremias,Jeremías,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Profeta joven enviado a comunicar mensajes difíciles.,Profeta de Judá que anunció la caída de Jerusalén.,Hijo de Hilquías llamado desde joven para hablar a las naciones.,Jehová lo nombró profeta antes de su nacimiento y lo envió pese a su juventud.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/jeremias/1/#v1
teocratico-sostenible-jerico,Jericó,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Ciudad cuyas murallas cayeron ante los israelitas.,Primera ciudad cananea conquistada después de cruzar el Jordán.,Localidad rodeada siete días antes de caer al sonido de cuernos.,Sus murallas cayeron después del grito del pueblo y el sonido de cuernos.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/josue/6/#v20
teocratico-sostenible-jairo,Jairo,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Padre que pidió a Jesús curar a su hija.,Presidente de una sinagoga cuya hija de doce años estaba muriendo.,Hombre que suplicó ayuda a Jesús y después recibió la noticia de que su niña había muerto.,Jesús le dijo que no tuviera miedo sino fe antes de devolverle viva a su hija.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/marcos/5/#v41005022
teocratico-sostenible-job,Job,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Hombre fiel que soportó pruebas muy dolorosas.,Siervo recto que permaneció leal durante pruebas extremas.,Habitante de Uz cuya integridad fue puesta en duda por Satanás.,"Jehová destacó su rectitud; después perdió bienes, hijos y salud.",Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/job/1/#v1
teocratico-sostenible-jacobo,Jacobo,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Hermano de Juan que llegó a ser apóstol.,Hijo de Zebedeo llamado por Jesús mientras arreglaba redes.,Apóstol que formó con Pedro y Juan el grupo presente en ocasiones especiales.,Él y su hermano recibieron el sobrenombre Boanerges y dejaron enseguida la barca de su padre.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/mateo/4/#v40004021
teocratico-sostenible-juan,Juan,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Mensajero de Dios que preparó a las personas para recibir a Jesús.,Hijo de Zacarías que bautizaba a quienes se arrepentían.,Mensajero del desierto que señaló públicamente al Cordero de Dios.,Predicaba en el desierto y bautizaba a quienes se arrepentían.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/mateo/3/#v1
teocratico-sostenible-jonatan,Jonatán,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Hijo de Saúl y amigo leal de David.,Príncipe israelita que protegió a David de Saúl.,Guerrero que renunció a la rivalidad y pactó amistad con el futuro rey.,Su amistad con David fue más fuerte que la ambición dinástica.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/1-samuel/18/#v1
teocratico-sostenible-jael,Jael,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Mujer valiente que derrotó al enemigo Sísara.,Esposa de Héber que recibió en su tienda al jefe del ejército cananeo.,Mujer que ofreció leche y refugio a Sísara cuando este huyó de Barac.,Débora había predicho que una mujer recibiría el mérito; una estaca de tienda cumplió aquellas palabras.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/jueces/4/#v7004017
teocratico-sostenible-jefte,Jefté,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Juez israelita que hizo una promesa a Dios.,Juez que dirigió a Israel contra los ammonitas.,Hijo de Galaad expulsado por sus hermanos y llamado luego para salvarlos.,Antes de luchar contra los ammonitas hizo un voto solemne.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/jueces/11/#v30
teocratico-sostenible-joas,Joás,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Rey que fue protegido cuando todavía era niño.,Rey de Judá coronado cuando tenía siete años.,Hijo de Ocozías ocultado seis años en el templo para salvarlo de Atalía.,Su tía lo escondió seis años para salvarlo de Atalía.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/2-reyes/11/#v2
teocratico-sostenible-josias,Josías,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Rey niño que ayudó al pueblo a volver a Dios.,Rey de Judá que comenzó a gobernar con ocho años.,Reformador que eliminó ídolos y restauró el templo tras hallar la Ley.,Comenzó a reinar con ocho años y promovió una gran reforma.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/2-reyes/22/#v1
teocratico-sostenible-joaquin,Joaquín,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Rey de Judá llevado prisionero a Babilonia.,Joven rey de Jerusalén que se rindió ante Nabucodonosor.,Monarca que gobernó tres meses antes de ser desterrado con su familia y funcionarios.,Décadas después de su cautiverio recibió ropa nueva y un asiento superior al de otros reyes presos.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/2-reyes/24/#v12024008
teocratico-sostenible-jardin-de-eden,jardín de Edén,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Hermoso hogar preparado para la primera pareja humana.,Paraíso original donde vivieron Adán y Eva.,Lugar con árboles abundantes que el primer hombre debía cultivar y cuidar.,Jehová puso allí al primer hombre para que lo cultivara y cuidara.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/genesis/2/#v15
teocratico-sostenible-jordan,Jordán,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Río donde Juan sumergió a Jesús.,Río principal de Israel que desemboca en el mar Muerto.,Curso de agua cruzado en seco por Israel y escenario de varios milagros.,Jesús llegó desde Galilea a este río para que Juan lo bautizara.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/mateo/3/#v13
teocratico-sostenible-jornada,jornada,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Tiempo de viaje recorrido durante un día.,Etapa de un viaje recorrida normalmente en un día.,Medida aproximada basada en la distancia que alguien podía caminar diariamente.,Moisés pidió permiso para adentrarse tres días de viaje en el desierto.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/exodo/3/#v18
teocratico-sostenible-joven,joven,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Persona de poca edad como Jesús cuando visitó el templo.,Persona situada entre la niñez y la edad adulta.,Alguien de corta edad que todavía necesita experiencia y orientación.,Un gobernante rico dijo que cumplía los mandamientos desde que lo era.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/lucas/18/#v21
teocratico-sostenible-joya,joya,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Adorno valioso que podía regalarse o heredarse.,Adorno valioso hecho con piedras o metales preciosos.,"Pieza ornamental que podía entregarse como regalo, dote o señal de honor.",Rebeca recibió adornos de plata y oro de parte del siervo de Abrahán.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/genesis/24/#v53
teocratico-sostenible-jefe,jefe,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Persona que dirige a un grupo de trabajadores.,Responsable con autoridad sobre trabajadores o una organización.,Cargo de supervisión que exige organizar tareas y responder por un grupo.,Potifar puso a José en este cargo sobre su casa.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/genesis/39/#v4
teocratico-sostenible-jarra,jarra,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Objeto usado para guardar y servir líquidos.,Vasija con asa usada para guardar o servir líquidos.,Recipiente doméstico que también podía ocultar una antorcha antes de romperse.,Los hombres de Gedeón escondían antorchas dentro de este recipiente.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/jueces/7/#v20
teocratico-sostenible-juicio,juicio,,J,empieza,teocratico,relato-biblico-infantil|sostenible,1,Decisión tomada por una autoridad después de examinar hechos.,Evaluación y decisión emitidas después de examinar los hechos.,Proceso mediante el cual una autoridad determina responsabilidad y dicta sentencia.,La conclusión de Eclesiastés dice que Dios llevará a toda obra a esta evaluación.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/eclesiastes/12/#v14
teocratico-sostenible-lot,Lot,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Sobrino de Abrahán que escapó de una ciudad condenada.,Sobrino de Abrahán que vivió en Sodoma y fue rescatado.,Hombre justo que eligió la fértil llanura del Jordán para establecerse.,Los ángeles lo apremiaron a sacar a su esposa y sus hijas de Sodoma.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/genesis/19/#v15
teocratico-sostenible-lucas,Lucas,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Médico cristiano que escribió un Evangelio y Hechos.,Médico cristiano y compañero de viaje del apóstol Pablo.,Investigador cuidadoso que dirigió a Teófilo dos relatos inspirados.,Pablo llamó así al médico amado que estaba con él.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/colosenses/4/#v14
teocratico-sostenible-lidia,Lidia,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Mujer que aceptó el mensaje cristiano y mostró hospitalidad.,Vendedora de púrpura de Tiatira que aceptó las buenas noticias.,Adoradora de Dios cuyo corazón fue abierto junto a un río de Filipos.,Jehová le abrió el corazón y luego alojó a Pablo y sus compañeros.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/hechos/16/#v14
teocratico-sostenible-lea,Lea,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Primera esposa de Jacob y madre de varios hijos.,Hija mayor de Labán y madre de seis hijos de Jacob.,Mujer entregada al novio cuando él esperaba casarse con Raquel.,Labán la entregó primero a Jacob aunque él esperaba casarse con Raquel.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/genesis/29/#v23
teocratico-sostenible-lamec,Lamec,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Padre de Noé mencionado en el libro de Génesis.,Descendiente de Set que llegó a ser padre de Noé.,Hijo de Matusalén que relacionó el nombre de su hijo con el consuelo.,Puso a su hijo el nombre Noé con la esperanza de recibir consuelo.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/genesis/5/#v28
teocratico-sostenible-loida,Loida,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Abuela de Timoteo conocida por su fe sincera.,Cristiana mencionada como abuela creyente de Timoteo.,Mujer cuya fe sincera influyó en Eunice y después en su nieto.,La fe sincera vivió primero en ella y después en Eunice y Timoteo.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/2-timoteo/1/#v5
teocratico-sostenible-listra,Listra,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Ciudad donde Pablo ayudó a un hombre que no caminaba.,Ciudad de Licaonia visitada por Pablo en sus viajes.,Lugar donde confundieron a Bernabé y Pablo con Zeus y Hermes.,Pablo curó allí a un hombre que nunca había podido caminar.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/hechos/14/#v8
teocratico-sostenible-libano,Líbano,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Región bíblica famosa por sus grandes y hermosos cedros.,Región montañosa al norte de Israel famosa por sus bosques.,Territorio que suministró cedros de calidad para el templo de Salomón.,Salomón pidió de esta región cedros para construir el templo.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/1-reyes/5/#v6
teocratico-sostenible-lampara,lámpara,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Objeto que produce luz usando aceite como combustible.,Utensilio que produce luz al quemar aceite en una mecha.,Fuente doméstica de iluminación colocada sobre un soporte y no bajo una canasta.,Jesús dijo que no se enciende para cubrirla con una canasta.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/mateo/5/#v15
teocratico-sostenible-lanza,lanza,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Arma larga y puntiaguda usada por antiguos guerreros.,Arma de asta larga terminada en una punta metálica.,Instrumento ofensivo que podía arrojarse o usarse a corta distancia.,El asta de la que llevaba Goliat era como el rodillo de un telar.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/1-samuel/17/#v7
teocratico-sostenible-latigo,látigo,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Cuerda usada antiguamente para golpear o castigar.,Instrumento flexible formado por correas sujetas a un mango.,Objeto empleado antiguamente para castigar o hacer avanzar animales y personas.,Jesús hizo uno con cuerdas y expulsó del templo a los comerciantes.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/juan/2/#v15
teocratico-sostenible-lino,lino,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Planta cuya fibra servía para fabricar ropa fina.,Fibra vegetal usada para tejer prendas finas y resistentes.,Material empleado en las cortinas del tabernáculo y la ropa sacerdotal.,Los sacerdotes israelitas llevaban prendas hechas de este tejido fino.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/exodo/28/#v39
teocratico-sostenible-libro,libro,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Grupo de escritos como cada parte principal de la Biblia.,Obra escrita formada por páginas o antiguamente por un rollo.,"Registro ordenado que conserva relatos, leyes, mensajes o nombres.",Juan recibió la orden de escribir en uno lo que veía.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/apocalipsis/1/#v11
teocratico-sostenible-lira,lira,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Instrumento musical de cuerdas tocado en tiempos bíblicos.,Instrumento musical que suena al pulsar varias cuerdas tensadas.,Objeto portátil empleado para acompañar canciones y calmar el ánimo.,David tocaba este instrumento para aliviar a Saúl.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/1-samuel/16/#v23
teocratico-sostenible-laban,Labán,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Padre de Lea y Raquel que engañó a Jacob.,Pariente de Jacob que le exigió años de trabajo para casarse.,Hombre arameo que sustituyó a Raquel por su hija mayor durante la boda.,Cambió repetidas veces el salario de su yerno antes de alcanzarlo cerca de la región montañosa de Galaad.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/genesis/29/#v1029016
teocratico-sostenible-lamento,lamento,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Expresión de tristeza profunda por una pérdida.,Expresión de dolor profundo por una desgracia o una muerte.,Composición triste destinada a recordar una pérdida y honrar al fallecido.,David compuso uno por la muerte de Saúl y Jonatán.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/2-samuel/1/#v17
teocratico-sostenible-libertad,libertad,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Situación de alguien que ya no está preso ni esclavizado.,Condición de quien vive sin cautiverio ni dominación indebida.,Estado opuesto a la esclavitud que debe ejercerse con responsabilidad.,Cristo liberó a sus discípulos para que permanecieran en esta condición.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/galatas/5/#v1
teocratico-sostenible-lengua,lengua,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Idioma hablado por un pueblo o nación.,Sistema de palabras y reglas utilizado para comunicarse.,Medio verbal que distingue a un pueblo y permite entender a sus miembros.,Jehová confundió la de los constructores de Babel.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/genesis/11/#v7
teocratico-sostenible-ladron,ladrón,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Persona que toma a escondidas lo que pertenece a otro.,Persona que roba lo que pertenece a otra.,Individuo que toma bienes sin permiso y perjudica a su dueño.,Pablo mandó que dejara de robar y trabajara honradamente.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/efesios/4/#v28
teocratico-sostenible-lirio,lirio,,L,empieza,teocratico,relato-biblico-infantil|sostenible,1,Flor silvestre mencionada por Jesús al enseñar sobre confianza.,Planta de flores vistosas mencionada por Jesús.,Flor silvestre cuya belleza no depende de hilar ni fabricar ropa.,Jesús señaló que ni Salomón se vistió como una de estas flores.,Traducción del Nuevo Mundo (edición de estudio),https://www.jw.org/es/biblioteca/biblia/biblia-estudio/libros/mateo/6/#v28
