id,answer,acceptedVariants,letter,relation,modes,categories,wordDifficulty,clueInfantil,clueFacil,clueIntermedio,clueAvanzado,sourceName,sourceUrl
general-sostenible-ovillo,ovillo,,O,empieza,general,infantil|sostenible,1,Hilo o lana enrollados formando una bola.,Conjunto de una hebra larga recogida en vueltas apretadas.,Madeja enrollada de forma aproximadamente esférica para guardarla o usarla.,"Cuerpo compacto formado al devanar hilo, lana u otro material flexible.",Diccionario de la lengua española,https://dle.rae.es/ovillo
general-sostenible-pagina,página,,P,empieza,general,infantil|sostenible,1,Cada una de las caras de una hoja de un libro o cuaderno.,"Espacio de un texto, impreso o digital, que se consulta como una unidad.",Cara numerada de una hoja o sección individual de un documento electrónico.,Unidad de organización editorial que distribuye contenido dentro de una publicación.,Diccionario de la lengua española,https://dle.rae.es/p%C3%A1gina
general-sostenible-pajaro,pájaro,,P,empieza,general,infantil|sostenible,1,"Ave pequeña que suele volar, cantar y hacer nidos.","Animal con plumas, pico y dos alas, especialmente si es de tamaño pequeño.",Nombre común aplicado con frecuencia a aves del grupo de los paseriformes.,"Ave, en particular la de hábitos voladores y dimensiones reducidas.",Diccionario de la lengua española,https://dle.rae.es/p%C3%A1jaro
general-sostenible-palmera,palmera,,P,empieza,general,infantil|sostenible,1,Árbol de tronco alto con grandes hojas abiertas en la punta.,Planta de clima cálido que puede producir cocos o dátiles.,Árbol monocotiledóneo de tronco sin ramas y hojas agrupadas en corona.,"Planta de la familia de las arecáceas, caracterizada por grandes hojas terminales.",Diccionario de la lengua española,https://dle.rae.es/palmera
general-sostenible-pan,pan,,P,empieza,general,infantil|sostenible,1,Alimento hecho con harina y agua que se cocina en el horno.,"Masa horneada, normalmente fermentada, que acompaña muchas comidas.","Producto alimenticio obtenido al cocer una mezcla de harina, agua y levadura.","Alimento básico elaborado mediante amasado, fermentación y cocción de cereales molidos.",Diccionario de la lengua española,https://dle.rae.es/pan
general-sostenible-panda,panda,,P,empieza,general,infantil|sostenible,1,Oso blanco y negro que come mucho bambú.,"Mamífero asiático de pelaje claro con patas, orejas y manchas negras.",Gran oso originario de China cuya dieta se basa principalmente en bambú.,"Úrsido de la especie Ailuropoda melanoleuca, adaptado al consumo de bambú.",Diccionario de la lengua española,https://dle.rae.es/panda
general-sostenible-papel,papel,,P,empieza,general,infantil|sostenible,1,"Hoja fina en la que se puede escribir, dibujar o envolver.",Material fabricado con fibras vegetales prensadas en láminas delgadas.,"Producto de celulosa usado como soporte de escritura, impresión o embalaje.",Lámina obtenida de una suspensión de fibras entrelazadas y posteriormente secadas.,Diccionario de la lengua española,https://dle.rae.es/papel
general-sostenible-parque,parque,,P,empieza,general,infantil|sostenible,1,Lugar con árboles y juegos donde se puede pasear y divertirse.,Espacio público al aire libre destinado al descanso y la recreación.,Terreno urbano o natural conservado para esparcimiento y contacto con la naturaleza.,"Área delimitada y acondicionada con fines recreativos, paisajísticos o de conservación.",Diccionario de la lengua española,https://dle.rae.es/parque
general-sostenible-pato,pato,,P,empieza,general,infantil|sostenible,1,Ave de pico ancho y patas palmeadas que nada en estanques.,"Ave acuática que camina, vuela y se desplaza fácilmente sobre el agua.","Anátida de cuerpo compacto, cuello corto y membranas entre los dedos.",Ave palmípeda adaptada a ambientes acuáticos y provista de pico aplanado.,Diccionario de la lengua española,https://dle.rae.es/pato
general-sostenible-payaso,payaso,,P,empieza,general,infantil|sostenible,1,"Artista que hace reír con bromas, gestos y ropa llamativa.",Persona que actúa en circos o espectáculos con un personaje cómico.,"Intérprete de comedia física, a menudo maquillado y vestido de forma exagerada.","Artista escénico especializado en provocar risa mediante pantomima, humor y torpeza fingida.",Diccionario de la lengua española,https://dle.rae.es/payaso
general-sostenible-pera,pera,,P,empieza,general,infantil|sostenible,1,Fruta dulce que suele ser ancha abajo y estrecha arriba.,"Fruto jugoso del peral, de piel fina y pulpa clara.",Fruta comestible con corazón de semillas y característica forma acampanada.,"Fruto del género Pyrus, carnoso y de textura variable según la variedad.",Diccionario de la lengua española,https://dle.rae.es/pera
general-sostenible-pez,pez,,P,empieza,general,infantil|sostenible,1,"Animal que vive en el agua, respira por branquias y tiene aletas.",Vertebrado acuático que normalmente nada moviendo la cola.,Animal de sangre fría adaptado a obtener oxígeno disuelto mediante branquias.,"Vertebrado acuático no tetrápodo, generalmente dotado de aletas y escamas.",Diccionario de la lengua española,https://dle.rae.es/pez
general-sostenible-piedra,piedra,,P,empieza,general,infantil|sostenible,1,Trozo duro de roca que se encuentra en el suelo.,"Pedazo de materia mineral sólida, más pequeño que una roca grande.",Fragmento compacto de origen mineral usado también para construir.,Porción de sustancia mineral dura separada naturalmente o por corte de una masa rocosa.,Diccionario de la lengua española,https://dle.rae.es/piedra
general-sostenible-pinguino,pingüino,,P,empieza,general,infantil|sostenible,1,"Ave que no vuela, nada muy bien y parece llevar traje negro y blanco.",Ave marina de zonas frías que camina erguida y usa sus alas como aletas.,Ave buceadora del hemisferio sur adaptada a perseguir alimento bajo el agua.,"Ave esfenisciforme no voladora, con cuerpo hidrodinámico y extremidades transformadas en aletas.",Diccionario de la lengua española,https://dle.rae.es/ping%C3%BCino
general-sostenible-pirata,pirata,,P,empieza,general,infantil|sostenible,1,Persona que atacaba barcos para robar sus tesoros.,Navegante que asalta embarcaciones sin permiso de ningún gobierno.,Individuo dedicado al saqueo y la violencia en el mar.,Persona que practica piratería marítima al margen de la autoridad legal.,Diccionario de la lengua española,https://dle.rae.es/pirata
general-sostenible-pizza,pizza,,P,empieza,general,infantil|sostenible,1,"Comida redonda de masa horneada con salsa, queso y otros ingredientes.",Plato de origen italiano preparado sobre una base plana de masa.,Masa de pan cubierta con alimentos variados y cocida a alta temperatura.,"Especialidad gastronómica italiana consistente en una base fermentada, cubierta y horneada.",Diccionario de la lengua española,https://dle.rae.es/pizza
general-sostenible-playa,playa,,P,empieza,general,infantil|sostenible,1,Zona de arena o piedras junto al mar donde se puede jugar y bañarse.,"Orilla llana de un mar, río o lago formada por materiales sueltos.",Franja costera donde se acumulan sedimentos por acción del agua y el viento.,"Depósito litoral de arena, grava o cantos modelado continuamente por oleaje y corrientes.",Diccionario de la lengua española,https://dle.rae.es/playa
general-sostenible-pluma,pluma,,P,empieza,general,infantil|sostenible,1,Cada pieza suave y ligera que cubre el cuerpo de las aves.,"Estructura de las aves que protege, da calor y ayuda a volar.",Formación de queratina compuesta por un eje y numerosas ramificaciones.,"Estructura epidérmica exclusiva de las aves, especializada en aislamiento y vuelo.",Diccionario de la lengua española,https://dle.rae.es/pluma
general-sostenible-pozo,pozo,,P,empieza,general,infantil|sostenible,1,Agujero profundo hecho en la tierra para sacar agua.,Excavación vertical que permite alcanzar depósitos subterráneos.,Obra estrecha y profunda destinada a extraer agua u otros recursos del subsuelo.,Perforación vertical practicada para acceder a un acuífero o yacimiento subterráneo.,Diccionario de la lengua española,https://dle.rae.es/pozo
general-sostenible-puerta,puerta,,P,empieza,general,infantil|sostenible,1,Parte que se abre y se cierra para entrar o salir de un lugar.,Pieza colocada en una abertura para permitir o impedir el paso.,Elemento móvil que comunica dos espacios y puede cerrar un acceso.,"Cerramiento articulado, corredizo o giratorio instalado en un vano de entrada.",Diccionario de la lengua española,https://dle.rae.es/puerta
general-sostenible-pulpo,pulpo,,P,empieza,general,infantil|sostenible,1,Animal marino de cuerpo blando y ocho brazos.,"Molusco que vive en el mar, lanza tinta y usa ventosas para sujetarse.","Cefalópodo sin concha externa, con ocho extremidades alrededor de la boca.","Molusco octópodo de gran inteligencia, provisto de brazos prensiles con ventosas.",Diccionario de la lengua española,https://dle.rae.es/pulpo
general-sostenible-quedar,quedar,,Q,empieza,general,infantil|sostenible,1,Permanecer en un lugar o acordar encontrarse con alguien.,"Seguir en el mismo estado, sitio o cantidad después de un cambio.","Verbo que expresa permanencia, resultado o concierto de una cita.","Mantenerse, subsistir o resultar tras una acción o circunstancia.",Diccionario de la lengua española,https://dle.rae.es/quedar
general-sostenible-quehacer,quehacer,,Q,empieza,general,infantil|sostenible,1,Tarea o trabajo que una persona tiene que realizar.,"Ocupación que requiere tiempo, atención y esfuerzo.",Actividad pendiente o habitual que forma parte de las obligaciones diarias.,Labor u ocupación concreta que constituye el objeto de la actividad de alguien.,Diccionario de la lengua española,https://dle.rae.es/quehacer
general-sostenible-quejido,quejido,,Q,empieza,general,infantil|sostenible,1,Sonido de dolor o tristeza que alguien hace sin hablar claramente.,Voz breve y lastimera que expresa sufrimiento o molestia.,Gemido producido como reacción espontánea ante una pena física o emocional.,Emisión vocal inarticulada mediante la cual se manifiesta dolor o aflicción.,Diccionario de la lengua española,https://dle.rae.es/quejido
general-sostenible-quemar,quemar,,Q,empieza,general,infantil|sostenible,1,Hacer daño o consumir algo con fuego o mucho calor.,"Destruir, calentar demasiado o herir mediante una llama.",Provocar combustión o una lesión por exposición intensa al calor.,Someter una materia a combustión o alterar un tejido por acción térmica o química.,Diccionario de la lengua española,https://dle.rae.es/quemar
general-sostenible-quemazon,quemazón,,Q,empieza,general,infantil|sostenible,1,Dolor parecido al que produce algo muy caliente.,Sensación fuerte de ardor en una parte del cuerpo.,Molestia caracterizada por calor intenso o escozor persistente.,"Sensación urente causada por irritación, lesión o elevada temperatura.",Diccionario de la lengua española,https://dle.rae.es/quemaz%C3%B3n
general-sostenible-querer,querer,,Q,empieza,general,infantil|sostenible,1,Sentir cariño por alguien o desear que algo ocurra.,"Tener afecto, voluntad o intención de conseguir algo.",Verbo que expresa amor hacia una persona o deseo dirigido a un objetivo.,Manifestar inclinación afectiva o voluntad consciente respecto de alguien o algo.,Diccionario de la lengua española,https://dle.rae.es/querer
general-sostenible-querido,querido,,Q,empieza,general,infantil|sostenible,1,Que recibe mucho cariño y es importante para alguien.,Amado o apreciado por sus cualidades y por la relación compartida.,Persona u objeto hacia el que se siente un afecto especial.,Digno de estimación y unido a alguien por un vínculo afectivo.,Diccionario de la lengua española,https://dle.rae.es/querido
general-sostenible-quesera,quesera,,Q,empieza,general,infantil|sostenible,1,Recipiente que sirve para guardar o presentar queso.,Caja o campana que protege el queso en la mesa o la cocina.,Utensilio diseñado para conservar este alimento separado y cubierto.,Recipiente doméstico destinado a preservar y servir productos de queso.,Diccionario de la lengua española,https://dle.rae.es/quesera
general-sostenible-queseria,quesería,,Q,empieza,general,infantil|sostenible,1,Lugar donde se hacen o se venden quesos.,"Establecimiento dedicado a producir, madurar o comerciar queso.",Taller o tienda especializada en productos elaborados con leche cuajada.,Instalación artesanal o industrial en la que se fabrican y afinan quesos.,Diccionario de la lengua española,https://dle.rae.es/queser%C3%ADa
general-sostenible-quesillo,quesillo,,Q,empieza,general,infantil|sostenible,1,"Queso pequeño y tierno, de sabor generalmente suave.",Tipo de queso fresco que conserva bastante humedad.,Producto lácteo blando obtenido al cuajar y escurrir leche.,"Variedad regional de queso fresco, de pasta húmeda y escasa maduración.",Diccionario de la lengua española,https://dle.rae.es/quesillo
general-sostenible-quieto,quieto,,Q,empieza,general,infantil|sostenible,1,Que no se mueve ni cambia de lugar.,"Inmóvil, tranquilo o sin hacer movimientos bruscos.",Que permanece en reposo respecto de aquello que lo rodea.,Carente de movimiento aparente o mantenido en una posición estable.,Diccionario de la lengua española,https://dle.rae.es/quieto
general-sostenible-quietud,quietud,,Q,empieza,general,infantil|sostenible,1,Estado de estar tranquilo y sin moverse.,"Ausencia de ruido, agitación o actividad intensa.",Condición de reposo y calma en un lugar o una persona.,"Estado caracterizado por falta de movimiento, perturbación o inquietud.",Diccionario de la lengua española,https://dle.rae.es/quietud
general-sostenible-quijada,quijada,,Q,empieza,general,infantil|sostenible,1,Hueso de la cara que se mueve para masticar.,Parte inferior o lateral de la boca donde están sujetos los dientes.,"Cada una de las estructuras óseas que permiten abrir, cerrar y mover la boca.",Hueso mandibular o maxilar que sostiene la dentición y participa en la masticación.,Diccionario de la lengua española,https://dle.rae.es/quijada
general-sostenible-quimono,quimono,,Q,empieza,general,infantil|sostenible,1,"Ropa tradicional japonesa, larga y con mangas anchas.",Vestido que se cruza por delante y se ajusta con una faja.,Prenda japonesa de corte recto cuyos lados se envuelven alrededor del cuerpo.,"Túnica tradicional de Japón, de mangas amplias y sujeta mediante un obi.",Diccionario de la lengua española,https://dle.rae.es/quimono
general-sostenible-quince,quince,,Q,empieza,general,infantil|sostenible,1,Número que viene después del catorce y antes del dieciséis.,Cantidad formada por diez unidades más cinco.,Número natural inmediatamente posterior al catorce.,"Entero impar compuesto, divisible entre tres y cinco.",Diccionario de la lengua española,https://dle.rae.es/quince
general-sostenible-quiniela,quiniela,,Q,empieza,general,infantil|sostenible,1,Juego en el que se intentan adivinar resultados deportivos.,Apuesta basada en pronosticar quién ganará o empatará varios partidos.,Formulario o sistema de apuestas que reúne predicciones sobre una competición.,Modalidad de apuesta mutua cuyo premio depende del acierto de una serie de resultados.,Diccionario de la lengua española,https://dle.rae.es/quiniela
general-sostenible-quinoa,quinoa,,Q,empieza,general,infantil|sostenible,1,Semilla pequeña que se cocina como un cereal.,"Alimento andino rico en nutrientes, procedente de una planta de hojas anchas.",Semilla comestible de un pseudocereal originario de los Andes.,"Grano de Chenopodium quinoa, valorado por su contenido proteico y ausencia de gluten.",Diccionario de la lengua española,https://dle.rae.es/quinoa
general-sostenible-quintal,quintal,,Q,empieza,general,infantil|sostenible,1,Medida antigua usada para pesar cantidades muy grandes.,Unidad de masa que en el sistema métrico equivale a cien kilogramos.,Medida de peso cuyo valor ha variado según la época y el lugar.,Unidad histórica de masa; el quintal métrico corresponde a 100 kg.,Diccionario de la lengua española,https://dle.rae.es/quintal
general-sostenible-quinto,quinto,,Q,empieza,general,infantil|sostenible,1,Que ocupa el lugar número cinco en una fila.,Ordinal que viene después del cuarto y antes del sexto.,Cada una de las cinco partes iguales en que se divide un todo.,Número ordinal correspondiente al cardinal cinco; también fracción equivalente a una quinta parte.,Diccionario de la lengua española,https://dle.rae.es/quinto
general-sostenible-quirofano,quirófano,,Q,empieza,general,infantil|sostenible,1,Sala del hospital donde los médicos hacen operaciones.,Habitación preparada con gran limpieza y equipos para realizar cirugías.,Espacio hospitalario de acceso controlado destinado a intervenciones operatorias.,"Recinto clínico acondicionado con condiciones estériles, anestesia e instrumental quirúrgico.",Diccionario de la lengua española,https://dle.rae.es/quir%C3%B3fano
general-sostenible-rama,rama,,R,empieza,general,infantil|sostenible,1,Parte de un árbol que crece desde el tronco y sostiene hojas.,Cada brazo leñoso en que se divide el tallo principal de una planta.,Prolongación del tronco que transporta agua y nutrientes hacia hojas y frutos.,Eje secundario de una planta vascular originado por ramificación del tallo.,Diccionario de la lengua española,https://dle.rae.es/rama
general-sostenible-raton,ratón,,R,empieza,general,infantil|sostenible,1,"Animal pequeño con bigotes, cola larga y dientes que roen.",Roedor de cuerpo pequeño que suele vivir cerca de campos o casas.,"Mamífero de incisivos crecientes, hocico puntiagudo y gran capacidad reproductiva.","Pequeño roedor múrido, ágil y omnívoro, adaptado a numerosos ambientes.",Diccionario de la lengua española,https://dle.rae.es/rat%C3%B3n
general-sostenible-rayo,rayo,,R,empieza,general,infantil|sostenible,1,Destello enorme de electricidad que aparece durante una tormenta.,Descarga eléctrica entre nubes o entre una nube y el suelo.,Fenómeno atmosférico que produce un relámpago y suele ir acompañado de trueno.,Descarga electrostática de gran intensidad generada por diferencias de potencial en la atmósfera.,Diccionario de la lengua española,https://dle.rae.es/rayo
general-sostenible-regalo,regalo,,R,empieza,general,infantil|sostenible,1,"Objeto que se da a alguien para hacerlo feliz, sin pedir pago.","Presente ofrecido como muestra de cariño, celebración o agradecimiento.",Bien que una persona entrega voluntariamente a otra sin recibir un precio.,Dádiva concedida por liberalidad para expresar afecto o reconocer una ocasión.,Diccionario de la lengua española,https://dle.rae.es/regalo
general-sostenible-regla,regla,,R,empieza,general,infantil|sostenible,1,Tira recta con marcas que sirve para medir y dibujar líneas.,Norma que indica cómo debe hacerse algo o qué conducta seguir.,Instrumento graduado para medir longitudes; también principio que ordena una actividad.,Precepto de cumplimiento establecido o utensilio lineal empleado en medición y trazado.,Diccionario de la lengua española,https://dle.rae.es/regla
general-sostenible-reina,reina,,R,empieza,general,infantil|sostenible,1,Mujer que gobierna un reino o está casada con un rey.,Soberana que ocupa la corona de una monarquía.,Título de la máxima autoridad femenina de un reino.,"Monarca de sexo femenino, ya sea por derecho propio o por vínculo con el rey.",Diccionario de la lengua española,https://dle.rae.es/reina
general-sostenible-remera,remera,,R,empieza,general,infantil|sostenible,1,Camiseta sencilla de manga corta o larga que cubre el torso.,Prenda ligera de punto que se pone por la cabeza.,Nombre usado en varios países para una camiseta sin botones delanteros.,"Prenda superior informal, generalmente de algodón, equivalente regional de camiseta.",Diccionario de la lengua española,https://dle.rae.es/remera
general-sostenible-rio,río,,R,empieza,general,infantil|sostenible,1,"Corriente de agua que avanza por un cauce hasta otro río, lago o mar.",Curso natural de agua que fluye de manera continua por el terreno.,"Masa de agua corriente alimentada por lluvias, manantiales o deshielo.",Corriente continental organizada en un cauce y perteneciente a una cuenca hidrográfica.,Diccionario de la lengua española,https://dle.rae.es/r%C3%ADo
general-sostenible-roble,roble,,R,empieza,general,infantil|sostenible,1,Árbol grande y fuerte que produce bellotas.,"Árbol de madera dura, hojas lobuladas y vida muy larga.",Nombre de varias especies del género Quercus apreciadas por su madera.,Árbol fagáceo de hoja caduca o perenne cuyo fruto es una bellota.,Diccionario de la lengua española,https://dle.rae.es/roble
general-sostenible-roca,roca,,R,empieza,general,infantil|sostenible,1,Masa dura de piedra que forma parte del suelo o una montaña.,Material natural sólido compuesto por uno o varios minerales.,Agregado mineral que constituye gran parte de la corteza terrestre.,"Cuerpo geológico coherente originado por procesos ígneos, sedimentarios o metamórficos.",Diccionario de la lengua española,https://dle.rae.es/roca
general-sostenible-rompecabezas,rompecabezas,,R,empieza,general,infantil|sostenible,1,Juego de piezas que deben unirse para formar una imagen.,Problema o pasatiempo que se resuelve usando paciencia e ingenio.,Conjunto fragmentado cuya solución exige hallar la posición o relación correcta de cada parte.,Acertijo manipulativo o intelectual diseñado para ejercitar razonamiento y percepción espacial.,Diccionario de la lengua española,https://dle.rae.es/rompecabezas
general-sostenible-rosa,rosa,,R,empieza,general,infantil|sostenible,1,"Flor de muchos pétalos, conocida por su belleza y su aroma.","Flor del rosal, a menudo protegida por espinas en el tallo.",Flor ornamental que existe en numerosos colores y variedades cultivadas.,"Flor de plantas del género Rosa, caracterizada por corola vistosa y frecuente fragancia.",Diccionario de la lengua española,https://dle.rae.es/rosa
general-sostenible-rosario,rosario,,R,empieza,general,infantil|sostenible,1,Serie de cuentas ensartadas que algunas personas usan para contar oraciones.,Objeto religioso formado por bolitas separadas que guían una secuencia de rezos.,Sarta de cuentas asociada a una devoción tradicional católica.,Instrumento de oración compuesto por cuentas que representan fórmulas devocionales sucesivas.,Diccionario de la lengua española,https://dle.rae.es/rosario
general-sostenible-rotonda,rotonda,,R,empieza,general,infantil|sostenible,1,Cruce redondo donde los vehículos giran alrededor de una isla central.,Intersección que organiza el tránsito en un único sentido circular.,Plaza vial circular a la que llegan varias calles o carreteras.,Glorieta diseñada para canalizar flujos vehiculares alrededor de un islote central.,Diccionario de la lengua española,https://dle.rae.es/rotonda
general-sostenible-rubi,rubí,,R,empieza,general,infantil|sostenible,1,Piedra preciosa roja y brillante usada en joyas.,Gema muy dura cuyo color rojo se debe a pequeñas cantidades de cromo.,Variedad roja y transparente del mineral llamado corindón.,"Corindón gemológico de tonalidad roja, valorado por dureza, transparencia y saturación.",Diccionario de la lengua española,https://dle.rae.es/rub%C3%AD
general-sostenible-rugido,rugido,,R,empieza,general,infantil|sostenible,1,Voz fuerte y profunda que hacen animales como el león.,Sonido grave y potente producido por una fiera.,"Bramido característico de ciertos grandes mamíferos, usado para comunicarse o intimidar.",Vocalización intensa y de baja frecuencia emitida por algunos animales territoriales.,Diccionario de la lengua española,https://dle.rae.es/rugido
general-sostenible-ruina,ruina,,R,empieza,general,infantil|sostenible,1,Restos de un edificio que se cayó o fue destruido.,Destrucción grave de algo que antes estaba entero o funcionaba.,Conjunto de partes conservadas de una construcción antigua deteriorada.,"Vestigio arquitectónico resultante del abandono, desgaste o colapso de una estructura.",Diccionario de la lengua española,https://dle.rae.es/ruina
general-sostenible-rumor,rumor,,R,empieza,general,infantil|sostenible,1,Historia que pasa de persona en persona sin saber si es verdad.,Información no confirmada que circula entre la gente.,Noticia difundida informalmente sin pruebas suficientes que la respalden.,Afirmación de origen incierto cuya propagación social precede a su verificación.,Diccionario de la lengua española,https://dle.rae.es/rumor
general-sostenible-ruta,ruta,,R,empieza,general,infantil|sostenible,1,Camino que se sigue para llegar de un lugar a otro.,Recorrido planeado que une un punto de salida con un destino.,"Itinerario establecido para viajar, transportar o visitar varios sitios.","Trazado terrestre, marítimo o aéreo definido por una sucesión de puntos de paso.",Diccionario de la lengua española,https://dle.rae.es/ruta
general-sostenible-rulo,rulo,,R,empieza,general,infantil|sostenible,1,Mechón de cabello que forma una vuelta o espiral.,Rizo del pelo; también cilindro usado para darle esa forma.,Curvatura helicoidal del cabello o pieza alrededor de la cual se enrolla.,"Bucle capilar y, por extensión, rodillo empleado para modelarlo temporalmente.",Diccionario de la lengua española,https://dle.rae.es/rulo
